Collection ID,Silly Code,Fish ID,Sample Date,Sex,Length Mm,Tissue Type,DNA Tray Code,DNA Tray Well Code,Location Code,Sample ID,Otolith Mark Present,Otolith Mark ID,Otolith Mark Status Code,Sample Year,Is Missing Paired Data Exists,Well Has More Than One Sample
52675,CMFISHCR14,1904,2014-08-08 00:00:00,F,570,Heart-bulbus arteriosus,1400000549,2,Fish Creek - Douglas Island,52675_1904,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1905,2014-08-08 00:00:00,M,510,Heart-bulbus arteriosus,1400000549,3,Fish Creek - Douglas Island,52675_1905,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1906,2014-08-08 00:00:00,F,580,Heart-bulbus arteriosus,1400000549,4,Fish Creek - Douglas Island,52675_1906,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1907,2014-08-08 00:00:00,M,520,Heart-bulbus arteriosus,1400000549,5,Fish Creek - Douglas Island,52675_1907,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1908,2014-08-08 00:00:00,F,470,Heart-bulbus arteriosus,1400000549,6,Fish Creek - Douglas Island,52675_1908,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1909,2014-08-08 00:00:00,F,545,Heart-bulbus arteriosus,1400000549,7,Fish Creek - Douglas Island,52675_1909,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1910,2014-08-08 00:00:00,F,505,Heart-bulbus arteriosus,1400000549,8,Fish Creek - Douglas Island,52675_1910,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1911,2014-08-08 00:00:00,F,600,Heart-bulbus arteriosus,1400000549,9,Fish Creek - Douglas Island,52675_1911,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1912,2014-08-08 00:00:00,F,495,Heart-bulbus arteriosus,1400000549,10,Fish Creek - Douglas Island,52675_1912,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1913,2014-08-08 00:00:00,M,560,Heart-bulbus arteriosus,1400000549,11,Fish Creek - Douglas Island,52675_1913,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1914,2014-08-08 00:00:00,F,565,Heart-bulbus arteriosus,1400000549,12,Fish Creek - Douglas Island,52675_1914,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1915,2014-08-08 00:00:00,M,480,Heart-bulbus arteriosus,1400000549,13,Fish Creek - Douglas Island,52675_1915,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1916,2014-08-08 00:00:00,F,480,Heart-bulbus arteriosus,1400000549,14,Fish Creek - Douglas Island,52675_1916,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1917,2014-08-08 00:00:00,F,550,Heart-bulbus arteriosus,1400000549,15,Fish Creek - Douglas Island,52675_1917,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1918,2014-08-08 00:00:00,F,525,Heart-bulbus arteriosus,1400000549,16,Fish Creek - Douglas Island,52675_1918,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1919,2014-08-08 00:00:00,F,570,Heart-bulbus arteriosus,1400000549,17,Fish Creek - Douglas Island,52675_1919,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1920,2014-08-08 00:00:00,M,525,Heart-bulbus arteriosus,1400000549,18,Fish Creek - Douglas Island,52675_1920,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1921,2014-08-08 00:00:00,M,545,Heart-bulbus arteriosus,1400000549,19,Fish Creek - Douglas Island,52675_1921,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1922,2014-08-08 00:00:00,F,580,Heart-bulbus arteriosus,1400000549,20,Fish Creek - Douglas Island,52675_1922,,,4N22,2014,0,0
52675,CMFISHCR14,1923,2014-08-08 00:00:00,F,530,Heart-bulbus arteriosus,1400000549,21,Fish Creek - Douglas Island,52675_1923,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1924,2014-08-08 00:00:00,F,575,Heart-bulbus arteriosus,1400000549,22,Fish Creek - Douglas Island,52675_1924,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1925,2014-08-08 00:00:00,F,505,Heart-bulbus arteriosus,1400000549,23,Fish Creek - Douglas Island,52675_1925,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1926,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000549,24,Fish Creek - Douglas Island,52675_1926,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1927,2014-08-08 00:00:00,M,600,Heart-bulbus arteriosus,1400000549,25,Fish Creek - Douglas Island,52675_1927,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1928,2014-08-08 00:00:00,F,545,Heart-bulbus arteriosus,1400000549,26,Fish Creek - Douglas Island,52675_1928,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1929,2014-08-08 00:00:00,F,510,Heart-bulbus arteriosus,1400000549,27,Fish Creek - Douglas Island,52675_1929,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1930,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000549,28,Fish Creek - Douglas Island,52675_1930,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1931,2014-08-08 00:00:00,M,580,Heart-bulbus arteriosus,1400000549,29,Fish Creek - Douglas Island,52675_1931,NO,,1R20,2014,0,0
52675,CMFISHCR14,1932,2014-08-08 00:00:00,F,495,Heart-bulbus arteriosus,1400000549,30,Fish Creek - Douglas Island,52675_1932,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1933,2014-08-08 00:00:00,F,625,Heart-bulbus arteriosus,1400000549,31,Fish Creek - Douglas Island,52675_1933,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1934,2014-08-08 00:00:00,F,555,Heart-bulbus arteriosus,1400000549,32,Fish Creek - Douglas Island,52675_1934,NO,,1R20,2014,0,0
52675,CMFISHCR14,1935,2014-08-08 00:00:00,F,530,Heart-bulbus arteriosus,1400000549,33,Fish Creek - Douglas Island,52675_1935,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1936,2014-08-08 00:00:00,F,560,Heart-bulbus arteriosus,1400000549,34,Fish Creek - Douglas Island,52675_1936,YES,DIPAC09,1R20,2014,0,0
52675,CMFISHCR14,1937,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000549,35,Fish Creek - Douglas Island,52675_1937,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1938,2014-08-08 00:00:00,F,530,Heart-bulbus arteriosus,1400000549,36,Fish Creek - Douglas Island,52675_1938,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1939,2014-08-08 00:00:00,M,445,Heart-bulbus arteriosus,1400000549,37,Fish Creek - Douglas Island,52675_1939,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1940,2014-08-08 00:00:00,F,480,Heart-bulbus arteriosus,1400000549,38,Fish Creek - Douglas Island,52675_1940,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1941,2014-08-08 00:00:00,F,525,Heart-bulbus arteriosus,1400000549,39,Fish Creek - Douglas Island,52675_1941,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1942,2014-08-08 00:00:00,F,570,Heart-bulbus arteriosus,1400000549,40,Fish Creek - Douglas Island,52675_1942,YES,DIPAC10,1R20,2014,0,0
52675,CMFISHCR14,1943,2014-08-08 00:00:00,F,580,Heart-bulbus arteriosus,1400000549,41,Fish Creek - Douglas Island,52675_1943,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1944,2014-08-08 00:00:00,M,575,Heart-bulbus arteriosus,1400000549,42,Fish Creek - Douglas Island,52675_1944,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1945,2014-08-08 00:00:00,F,565,Heart-bulbus arteriosus,1400000549,43,Fish Creek - Douglas Island,52675_1945,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1946,2014-08-08 00:00:00,F,580,Heart-bulbus arteriosus,1400000549,44,Fish Creek - Douglas Island,52675_1946,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1947,2014-08-08 00:00:00,F,505,Heart-bulbus arteriosus,1400000549,45,Fish Creek - Douglas Island,52675_1947,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1948,2014-08-08 00:00:00,F,515,Heart-bulbus arteriosus,1400000549,46,Fish Creek - Douglas Island,52675_1948,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1949,2014-08-08 00:00:00,M,550,Heart-bulbus arteriosus,1400000549,47,Fish Creek - Douglas Island,52675_1949,,,3N66,2014,0,0
52675,CMFISHCR14,1950,2014-08-08 00:00:00,F,540,Heart-bulbus arteriosus,1400000549,48,Fish Creek - Douglas Island,52675_1950,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1951,2014-08-08 00:00:00,M,550,Heart-bulbus arteriosus,1400000550,1,Fish Creek - Douglas Island,52675_1951,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1952,2014-08-08 00:00:00,M,555,Heart-bulbus arteriosus,1400000550,2,Fish Creek - Douglas Island,52675_1952,NO,,1R20,2014,0,0
52675,CMFISHCR14,1953,2014-08-08 00:00:00,F,530,Heart-bulbus arteriosus,1400000550,3,Fish Creek - Douglas Island,52675_1953,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1954,2014-08-08 00:00:00,F,560,Heart-bulbus arteriosus,1400000550,4,Fish Creek - Douglas Island,52675_1954,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1955,2014-08-08 00:00:00,M,565,Heart-bulbus arteriosus,1400000550,5,Fish Creek - Douglas Island,52675_1955,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1956,2014-08-08 00:00:00,F,575,Heart-bulbus arteriosus,1400000550,6,Fish Creek - Douglas Island,52675_1956,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1957,2014-08-08 00:00:00,F,440,Heart-bulbus arteriosus,1400000550,7,Fish Creek - Douglas Island,52675_1957,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1958,2014-08-08 00:00:00,F,530,Heart-bulbus arteriosus,1400000550,8,Fish Creek - Douglas Island,52675_1958,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1959,2014-08-08 00:00:00,F,510,Heart-bulbus arteriosus,1400000550,9,Fish Creek - Douglas Island,52675_1959,YES,DIPAC10,1R20,2014,0,0
52675,CMFISHCR14,1960,2014-08-08 00:00:00,F,450,Heart-bulbus arteriosus,1400000550,10,Fish Creek - Douglas Island,52675_1960,YES,DIPAC10,1R20,2014,0,0
52675,CMFISHCR14,1961,2014-08-08 00:00:00,F,510,Heart-bulbus arteriosus,1400000550,11,Fish Creek - Douglas Island,52675_1961,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1962,2014-08-08 00:00:00,M,555,Heart-bulbus arteriosus,1400000550,12,Fish Creek - Douglas Island,52675_1962,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1963,2014-08-08 00:00:00,F,525,Heart-bulbus arteriosus,1400000550,13,Fish Creek - Douglas Island,52675_1963,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1964,2014-08-08 00:00:00,M,515,Heart-bulbus arteriosus,1400000550,14,Fish Creek - Douglas Island,52675_1964,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1965,2014-08-08 00:00:00,F,495,Heart-bulbus arteriosus,1400000550,15,Fish Creek - Douglas Island,52675_1965,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1966,2014-08-08 00:00:00,M,580,Heart-bulbus arteriosus,1400000550,16,Fish Creek - Douglas Island,52675_1966,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1967,2014-08-08 00:00:00,M,575,Heart-bulbus arteriosus,1400000550,17,Fish Creek - Douglas Island,52675_1967,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1968,2014-08-08 00:00:00,M,550,Heart-bulbus arteriosus,1400000550,18,Fish Creek - Douglas Island,52675_1968,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1969,2014-08-08 00:00:00,F,506,Heart-bulbus arteriosus,1400000550,19,Fish Creek - Douglas Island,52675_1969,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1970,2014-08-08 00:00:00,F,565,Heart-bulbus arteriosus,1400000550,20,Fish Creek - Douglas Island,52675_1970,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1971,2014-08-08 00:00:00,F,575,Heart-bulbus arteriosus,1400000550,21,Fish Creek - Douglas Island,52675_1971,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1972,2014-08-08 00:00:00,F,545,Heart-bulbus arteriosus,1400000550,22,Fish Creek - Douglas Island,52675_1972,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1973,2014-08-08 00:00:00,F,575,Heart-bulbus arteriosus,1400000550,23,Fish Creek - Douglas Island,52675_1973,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1974,2014-08-08 00:00:00,F,505,Heart-bulbus arteriosus,1400000550,24,Fish Creek - Douglas Island,52675_1974,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1975,2014-08-08 00:00:00,M,575,Heart-bulbus arteriosus,1400000550,25,Fish Creek - Douglas Island,52675_1975,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1976,2014-08-08 00:00:00,M,540,Heart-bulbus arteriosus,1400000550,26,Fish Creek - Douglas Island,52675_1976,YES,DIPAC10,1R20,2014,0,0
52675,CMFISHCR14,1977,2014-08-08 00:00:00,F,550,Heart-bulbus arteriosus,1400000550,27,Fish Creek - Douglas Island,52675_1977,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1978,2014-08-08 00:00:00,M,540,Heart-bulbus arteriosus,1400000550,28,Fish Creek - Douglas Island,52675_1978,YES,DIPAC09,1R20,2014,0,0
52675,CMFISHCR14,1979,2014-08-08 00:00:00,M,540,Heart-bulbus arteriosus,1400000550,29,Fish Creek - Douglas Island,52675_1979,YES,DIPAC09,1R20,2014,0,0
52675,CMFISHCR14,1980,2014-08-08 00:00:00,F,555,Heart-bulbus arteriosus,1400000550,30,Fish Creek - Douglas Island,52675_1980,YES,DIPAC07,1L0n,2014,0,0
52675,CMFISHCR14,1981,2014-08-08 00:00:00,F,545,Heart-bulbus arteriosus,1400000550,31,Fish Creek - Douglas Island,52675_1981,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1982,2014-08-08 00:00:00,F,515,Heart-bulbus arteriosus,1400000550,32,Fish Creek - Douglas Island,52675_1982,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1983,2014-08-08 00:00:00,F,510,Heart-bulbus arteriosus,1400000550,33,Fish Creek - Douglas Island,52675_1983,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1984,2014-08-08 00:00:00,F,505,Heart-bulbus arteriosus,1400000550,34,Fish Creek - Douglas Island,52675_1984,YES,DIPAC09,1R20,2014,0,0
52675,CMFISHCR14,1985,2014-08-08 00:00:00,M,580,Heart-bulbus arteriosus,1400000550,35,Fish Creek - Douglas Island,52675_1985,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1986,2014-08-08 00:00:00,F,565,Heart-bulbus arteriosus,1400000550,36,Fish Creek - Douglas Island,52675_1986,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1987,2014-08-08 00:00:00,M,580,Heart-bulbus arteriosus,1400000550,37,Fish Creek - Douglas Island,52675_1987,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1988,2014-08-08 00:00:00,F,510,Heart-bulbus arteriosus,1400000550,38,Fish Creek - Douglas Island,52675_1988,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1989,2014-08-08 00:00:00,F,565,Heart-bulbus arteriosus,1400000550,39,Fish Creek - Douglas Island,52675_1989,NO,,1L0n,2014,0,0
52675,CMFISHCR14,1990,2014-08-08 00:00:00,F,575,Heart-bulbus arteriosus,1400000550,40,Fish Creek - Douglas Island,52675_1990,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1991,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000550,41,Fish Creek - Douglas Island,52675_1991,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1992,2014-08-08 00:00:00,M,575,Heart-bulbus arteriosus,1400000550,42,Fish Creek - Douglas Island,52675_1992,YES,DIPAC10,1R20,2014,0,0
52675,CMFISHCR14,1993,2014-08-08 00:00:00,M,590,Heart-bulbus arteriosus,1400000550,43,Fish Creek - Douglas Island,52675_1993,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1994,2014-08-08 00:00:00,M,520,Heart-bulbus arteriosus,1400000550,44,Fish Creek - Douglas Island,52675_1994,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1995,2014-08-08 00:00:00,F,530,Heart-bulbus arteriosus,1400000550,45,Fish Creek - Douglas Island,52675_1995,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,1996,2014-08-08 00:00:00,F,540,Heart-bulbus arteriosus,1400000550,46,Fish Creek - Douglas Island,52675_1996,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1997,2014-08-08 00:00:00,F,575,Heart-bulbus arteriosus,1400000550,47,Fish Creek - Douglas Island,52675_1997,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1998,2014-08-08 00:00:00,F,540,Heart-bulbus arteriosus,1400000550,48,Fish Creek - Douglas Island,52675_1998,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,1999,2014-08-08 00:00:00,M,530,Heart-bulbus arteriosus,1400000551,1,Fish Creek - Douglas Island,52675_1999,,,4N22,2014,0,0
52675,CMFISHCR14,2000,2014-08-08 00:00:00,F,590,Heart-bulbus arteriosus,1400000551,2,Fish Creek - Douglas Island,52675_2000,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2001,2014-08-08 00:00:00,F,590,Heart-bulbus arteriosus,1400000551,3,Fish Creek - Douglas Island,52675_2001,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2002,2014-08-08 00:00:00,F,,Heart-bulbus arteriosus,1400000551,4,Fish Creek - Douglas Island,52675_2002,NO,,1L0n,2014,0,0
52675,CMFISHCR14,2003,2014-08-08 00:00:00,M,550,Heart-bulbus arteriosus,1400000551,5,Fish Creek - Douglas Island,52675_2003,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2004,2014-08-08 00:00:00,F,530,Heart-bulbus arteriosus,1400000551,6,Fish Creek - Douglas Island,52675_2004,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2005,2014-08-08 00:00:00,F,560,Heart-bulbus arteriosus,1400000551,7,Fish Creek - Douglas Island,52675_2005,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2006,2014-08-08 00:00:00,F,560,Heart-bulbus arteriosus,1400000551,8,Fish Creek - Douglas Island,52675_2006,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2007,2014-08-08 00:00:00,F,475,Heart-bulbus arteriosus,1400000551,9,Fish Creek - Douglas Island,52675_2007,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2008,2014-08-08 00:00:00,M,560,Heart-bulbus arteriosus,1400000551,10,Fish Creek - Douglas Island,52675_2008,NO,,1L0n,2014,0,0
52675,CMFISHCR14,2009,2014-08-08 00:00:00,F,545,Heart-bulbus arteriosus,1400000551,11,Fish Creek - Douglas Island,52675_2009,NO,,1L0n,2014,0,0
52675,CMFISHCR14,2010,2014-08-08 00:00:00,M,530,Heart-bulbus arteriosus,1400000551,12,Fish Creek - Douglas Island,52675_2010,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2011,2014-08-08 00:00:00,F,550,Heart-bulbus arteriosus,1400000551,13,Fish Creek - Douglas Island,52675_2011,YES,DIPAC10,1R20,2014,0,0
52675,CMFISHCR14,2012,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000551,14,Fish Creek - Douglas Island,52675_2012,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2013,2014-08-08 00:00:00,F,575,Heart-bulbus arteriosus,1400000551,15,Fish Creek - Douglas Island,52675_2013,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2014,2014-08-08 00:00:00,F,520,Heart-bulbus arteriosus,1400000551,16,Fish Creek - Douglas Island,52675_2014,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2015,2014-08-08 00:00:00,F,560,Heart-bulbus arteriosus,1400000551,17,Fish Creek - Douglas Island,52675_2015,YES,DIPAC09,1R20,2014,0,0
52675,CMFISHCR14,2016,2014-08-08 00:00:00,F,530,Heart-bulbus arteriosus,1400000551,18,Fish Creek - Douglas Island,52675_2016,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2017,2014-08-08 00:00:00,M,560,Heart-bulbus arteriosus,1400000551,19,Fish Creek - Douglas Island,52675_2017,NO,,1L0n,2014,0,0
52675,CMFISHCR14,2018,2014-08-08 00:00:00,M,600,Heart-bulbus arteriosus,1400000551,20,Fish Creek - Douglas Island,52675_2018,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2019,2014-08-08 00:00:00,F,540,Heart-bulbus arteriosus,1400000551,21,Fish Creek - Douglas Island,52675_2019,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2020,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000551,22,Fish Creek - Douglas Island,52675_2020,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2021,2014-08-08 00:00:00,F,565,Heart-bulbus arteriosus,1400000551,23,Fish Creek - Douglas Island,52675_2021,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2022,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000551,24,Fish Creek - Douglas Island,52675_2022,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2023,2014-08-08 00:00:00,F,479,Heart-bulbus arteriosus,1400000551,25,Fish Creek - Douglas Island,52675_2023,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2024,2014-08-08 00:00:00,F,560,Heart-bulbus arteriosus,1400000551,26,Fish Creek - Douglas Island,52675_2024,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2025,2014-08-08 00:00:00,F,555,Heart-bulbus arteriosus,1400000551,27,Fish Creek - Douglas Island,52675_2025,NO,,1R20,2014,0,0
52675,CMFISHCR14,2026,2014-08-08 00:00:00,F,515,Heart-bulbus arteriosus,1400000551,28,Fish Creek - Douglas Island,52675_2026,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2027,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000551,29,Fish Creek - Douglas Island,52675_2027,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2028,2014-08-08 00:00:00,F,590,Heart-bulbus arteriosus,1400000551,30,Fish Creek - Douglas Island,52675_2028,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2029,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000551,31,Fish Creek - Douglas Island,52675_2029,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2030,2014-08-08 00:00:00,F,590,Heart-bulbus arteriosus,1400000551,32,Fish Creek - Douglas Island,52675_2030,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2031,2014-08-08 00:00:00,F,515,Heart-bulbus arteriosus,1400000551,33,Fish Creek - Douglas Island,52675_2031,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2032,2014-08-08 00:00:00,F,550,Heart-bulbus arteriosus,1400000551,34,Fish Creek - Douglas Island,52675_2032,NO,,1L0n,2014,0,0
52675,CMFISHCR14,2033,2014-08-08 00:00:00,M,545,Heart-bulbus arteriosus,1400000551,35,Fish Creek - Douglas Island,52675_2033,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2034,2014-08-08 00:00:00,M,575,Heart-bulbus arteriosus,1400000551,36,Fish Creek - Douglas Island,52675_2034,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2035,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000551,37,Fish Creek - Douglas Island,52675_2035,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2036,2014-08-08 00:00:00,F,525,Heart-bulbus arteriosus,1400000551,38,Fish Creek - Douglas Island,52675_2036,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2037,2014-08-08 00:00:00,F,580,Heart-bulbus arteriosus,1400000551,39,Fish Creek - Douglas Island,52675_2037,YES,DIPAC08,1L0n,2014,0,0
52675,CMFISHCR14,2038,2014-08-08 00:00:00,F,535,Heart-bulbus arteriosus,1400000551,40,Fish Creek - Douglas Island,52675_2038,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2039,2014-08-08 00:00:00,F,540,Heart-bulbus arteriosus,1400000551,41,Fish Creek - Douglas Island,52675_2039,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2040,2014-08-08 00:00:00,F,565,Heart-bulbus arteriosus,1400000551,42,Fish Creek - Douglas Island,52675_2040,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2041,2014-08-08 00:00:00,F,550,Heart-bulbus arteriosus,1400000551,43,Fish Creek - Douglas Island,52675_2041,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2042,2014-08-08 00:00:00,F,540,Heart-bulbus arteriosus,1400000551,44,Fish Creek - Douglas Island,52675_2042,NO,,1L0n,2014,0,0
52675,CMFISHCR14,2043,2014-08-08 00:00:00,F,485,Heart-bulbus arteriosus,1400000551,45,Fish Creek - Douglas Island,52675_2043,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2044,2014-08-08 00:00:00,F,510,Heart-bulbus arteriosus,1400000551,46,Fish Creek - Douglas Island,52675_2044,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2045,2014-08-08 00:00:00,M,570,Heart-bulbus arteriosus,1400000551,47,Fish Creek - Douglas Island,52675_2045,NO,,1L0n,2014,0,0
52675,CMFISHCR14,2046,2014-08-08 00:00:00,M,535,Heart-bulbus arteriosus,1400000551,48,Fish Creek - Douglas Island,52675_2046,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2047,2014-08-08 00:00:00,F,600,Heart-bulbus arteriosus,1400000552,1,Fish Creek - Douglas Island,52675_2047,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2048,2014-08-08 00:00:00,F,545,Heart-bulbus arteriosus,1400000552,2,Fish Creek - Douglas Island,52675_2048,YES,DIPAC09,1L0n,2014,0,0
52675,CMFISHCR14,2049,2014-08-08 00:00:00,M,560,Heart-bulbus arteriosus,1400000552,3,Fish Creek - Douglas Island,52675_2049,NO,,1L0n,2014,0,0
52675,CMFISHCR14,2050,2014-08-08 00:00:00,F,555,Heart-bulbus arteriosus,1400000552,4,Fish Creek - Douglas Island,52675_2050,YES,DIPAC10,1L0n,2014,0,0
52675,CMFISHCR14,2051,2014-08-08 00:00:00,F,490,Heart-bulbus arteriosus,1400000552,5,Fish Creek - Douglas Island,52675_2051,YES,DIPAC10,1L0n,2014,0,0
